NAICS,Industry,Direct Sales,Indirect Sales,Induced Sales,Direct Jobs,Indirect Jobs,Induced Jobs,Direct Earnings,Indirect Earnings,Induced Earnings,Direct Value Added,Indirect Value Added,Induced Value Added,Value Added To Sales,Jobs To Sales,Earnings To Sales,Total Sales,Total Jobs,Total Earnings
721120,Casino Hotels,0.0283,0.0012,0.1860,0.0792,0.0032,0.1463,0.0429,0.0016,0.1392,0.0242,0.0010,0.1868,0.6506,0.0000,0.2781,1.2155,1.2287,1.1837
721191,Bed-and-Breakfast Inns,0.0294,0.0012,0.1851,0.0122,0.0005,0.0222,0.0429,0.0016,0.1360,0.0258,0.0010,0.1876,0.6495,0.0000,0.2787,1.2157,1.0348,1.1805
721199,All Other Traveler Accommodation,0.0295,0.0012,0.1872,0.1986,0.0082,0.3688,0.0430,0.0017,0.1398,0.0260,0.0010,0.1887,0.6506,0.0000,0.2767,1.2179,1.5755,1.1844
721211,RV (Recreational Vehicle) Parks and Campgrounds,0.0291,0.0012,0.1881,0.0236,0.0010,0.0443,0.0433,0.0017,0.1429,0.0254,0.0010,0.1889,0.6497,0.0000,0.2752,1.2183,1.0688,1.1879
721214,Recreational and Vacation Camps (except Campgrounds),0.0291,0.0012,0.1882,0.0138,0.0006,0.0260,0.0434,0.0017,0.1432,0.0253,0.0010,0.1890,0.6497,0.0000,0.2749,1.2185,1.0403,1.1883
721310,"Rooming and Boarding Houses, Dormitories, and Workers' Camps",0.0288,0.0012,0.1866,0.0641,0.0026,0.1192,0.0429,0.0016,0.1397,0.0250,0.0010,0.1875,0.6504,0.0000,0.2784,1.2166,1.1859,1.1842
722310,Food Service Contractors,0.0301,0.0021,0.0481,0.0155,0.0017,0.0140,0.0235,0.0017,0.0291,0.0273,0.0019,0.0462,0.5806,0.0000,0.5104,1.0804,1.0312,1.0542
722320,Caterers,0.0304,0.0021,0.0476,0.0109,0.0012,0.0097,0.0235,0.0017,0.0286,0.0276,0.0019,0.0458,0.5805,0.0000,0.5113,1.0801,1.0218,1.0538
722330,Mobile Food Services,0.0307,0.0021,0.0486,0.0214,0.0023,0.0195,0.0234,0.0017,0.0293,0.0282,0.0019,0.0467,0.5806,0.0000,0.5100,1.0815,1.0432,1.0544
722410,Drinking Places (Alcoholic Beverages),0.0303,0.0021,0.0483,0.0174,0.0019,0.0157,0.0235,0.0017,0.0292,0.0275,0.0019,0.0463,0.5805,0.0000,0.5100,1.0807,1.0350,1.0544
722511,Full-Service Restaurants,0.0373,0.0023,0.1002,0.0329,0.0031,0.0361,0.0427,0.0027,0.0687,0.0363,0.0023,0.1148,0.5374,0.0000,0.3553,1.1398,1.0720,1.1141
722513,Limited-Service Restaurants,0.0502,0.0035,0.0992,0.0530,0.0056,0.0408,0.0845,0.0062,0.1024,0.0617,0.0045,0.1484,0.4132,0.0000,0.2315,1.1529,1.0994,1.1931
722514,"Cafeterias, Grill Buffets, and Buffets",0.0307,0.0021,0.0490,0.0132,0.0014,0.0122,0.0234,0.0017,0.0297,0.0283,0.0019,0.0469,0.5801,0.0000,0.5089,1.0818,1.0268,1.0548
722515,Snack and Nonalcoholic Beverage Bars,0.0301,0.0021,0.0476,0.0132,0.0014,0.0118,0.0234,0.0016,0.0287,0.0273,0.0019,0.0457,0.5807,0.0000,0.5113,1.0798,1.0264,1.0537
811111,General Automotive Repair,0.0126,0.0010,0.0461,0.0091,0.0011,0.0200,0.0121,0.0011,0.0428,0.0144,0.0012,0.0527,0.4382,0.0000,0.3725,1.0597,1.0303,1.0560
811114,Specialized Automotive Repair,0.0127,0.0010,0.0466,0.0078,0.0010,0.0172,0.0122,0.0011,0.0434,0.0145,0.0012,0.0532,0.4380,0.0000,0.3716,1.0603,1.0260,1.0567
811121,"Automotive Body, Paint, and Interior Repair and Maintenance",0.0123,0.0009,0.0462,0.0112,0.0014,0.0254,0.0118,0.0010,0.0429,0.0141,0.0011,0.0528,0.4381,0.0000,0.3724,1.0595,1.0380,1.0558
811122,Automotive Glass Replacement Shops,0.0128,0.0010,0.0468,0.0092,0.0012,0.0203,0.0123,0.0011,0.0435,0.0147,0.0012,0.0534,0.4382,0.0000,0.3718,1.0606,1.0307,1.0569
811191,Automotive Oil Change and Lubrication Shops,0.0128,0.0010,0.0473,0.0100,0.0013,0.0223,0.0123,0.0011,0.0442,0.0146,0.0012,0.0539,0.4382,0.0000,0.3708,1.0611,1.0335,1.0576
811192,Car Washes,0.0126,0.0010,0.0461,0.0074,0.0009,0.0162,0.0121,0.0011,0.0428,0.0144,0.0012,0.0527,0.4383,0.0000,0.3726,1.0597,1.0245,1.0560
811198,All Other Automotive Repair and Maintenance,0.0129,0.0010,0.0460,0.0086,0.0011,0.0185,0.0123,0.0011,0.0426,0.0148,0.0012,0.0526,0.4383,0.0000,0.3729,1.0599,1.0282,1.0560
811210,Electronic and Precision Equipment Repair and Maintenance,0.0253,0.0016,0.0642,0.0307,0.0027,0.0351,0.0224,0.0015,0.0401,0.0242,0.0016,0.0656,0.5613,0.0000,0.4576,1.0911,1.0685,1.0639
811310,Commercial and Industrial Machinery and Equipment (except Automotive and Electronic) Repair and Maintenance,0.0206,0.0013,0.0572,0.0310,0.0028,0.0425,0.0188,0.0013,0.0392,0.0220,0.0014,0.0682,0.4949,0.0000,0.4007,1.0791,1.0763,1.0592
811411,Home and Garden Equipment Repair and Maintenance,0.0233,0.0019,0.0527,0.0129,0.0018,0.0193,0.0177,0.0016,0.0406,0.0216,0.0019,0.0457,0.5490,0.0000,0.4817,1.0779,1.0340,1.0599
811412,Appliance Repair and Maintenance,0.0231,0.0019,0.0518,0.0168,0.0023,0.0248,0.0175,0.0016,0.0397,0.0213,0.0018,0.0450,0.5490,0.0000,0.4829,1.0768,1.0440,1.0588
811420,Reupholstery and Furniture Repair,0.0231,0.0019,0.0512,0.0130,0.0018,0.0190,0.0175,0.0016,0.0392,0.0213,0.0018,0.0445,0.5490,0.0000,0.4837,1.0763,1.0338,1.0584
811430,Footwear and Leather Goods Repair,0.0221,0.0019,0.0497,0.0102,0.0016,0.0165,0.0165,0.0016,0.0379,0.0204,0.0018,0.0434,0.5489,0.0000,0.4858,1.0736,1.0283,1.0560
811490,Other Personal and Household Goods Repair and Maintenance,0.0234,0.0019,0.0515,0.0133,0.0018,0.0191,0.0178,0.0016,0.0396,0.0216,0.0019,0.0448,0.5487,0.0000,0.4832,1.0769,1.0342,1.0590
812111,Barber Shops,0.0612,0.0062,0.0357,0.0143,0.0022,0.0050,0.0423,0.0048,0.0235,0.0506,0.0057,0.0324,0.5712,0.0000,0.5316,1.1030,1.0216,1.0707
812112,Beauty Salons,0.0612,0.0062,0.0356,0.0171,0.0026,0.0059,0.0423,0.0048,0.0235,0.0506,0.0057,0.0324,0.5711,0.0000,0.5316,1.1029,1.0256,1.0706
812113,Nail Salons,0.0611,0.0061,0.0363,0.0146,0.0023,0.0052,0.0423,0.0048,0.0240,0.0505,0.0057,0.0330,0.5713,0.0000,0.5308,1.1035,1.0221,1.0712
812191,Diet and Weight Reducing Centers,0.0615,0.0062,0.0354,0.0618,0.0096,0.0213,0.0425,0.0048,0.0234,0.0509,0.0058,0.0322,0.5709,0.0000,0.5320,1.1031,1.0927,1.0707
812199,Other Personal Care Services,0.0611,0.0061,0.0355,0.0384,0.0060,0.0133,0.0423,0.0048,0.0234,0.0506,0.0057,0.0324,0.5712,0.0000,0.5319,1.1028,1.0577,1.0705
812210,Funeral Homes and Funeral Services,0.0076,0.0006,0.0542,0.0084,0.0013,0.0308,0.0079,0.0008,0.0408,0.0092,0.0008,0.0804,0.4210,0.0000,0.3240,1.0624,1.0405,1.0496
812220,Cemeteries and Crematories,0.0077,0.0006,0.0528,0.0107,0.0016,0.0371,0.0080,0.0008,0.0392,0.0094,0.0008,0.0787,0.4211,0.0000,0.3264,1.0611,1.0494,1.0480
812310,Coin-Operated Laundries and Drycleaners,0.0321,0.0028,0.0772,0.0201,0.0030,0.0274,0.0241,0.0024,0.0509,0.0265,0.0025,0.0704,0.5917,0.0000,0.4729,1.1121,1.0506,1.0773
812320,Drycleaning and Laundry Services (except Coin-Operated),0.0321,0.0028,0.0787,0.0175,0.0026,0.0243,0.0242,0.0024,0.0521,0.0264,0.0025,0.0716,0.5922,0.0000,0.4710,1.1136,1.0444,1.0787
812331,Linen Supply,0.0321,0.0028,0.0793,0.0232,0.0035,0.0325,0.0243,0.0024,0.0527,0.0265,0.0025,0.0720,0.5919,0.0000,0.4698,1.1142,1.0592,1.0794
812332,Industrial Launderers,0.0321,0.0028,0.0799,0.0220,0.0033,0.0309,0.0243,0.0024,0.0534,0.0265,0.0025,0.0724,0.5916,0.0000,0.4687,1.1148,1.0562,1.0802
812910,Pet Care (except Veterinary) Services,0.0720,0.0076,0.0385,0.0356,0.0064,0.0121,0.0496,0.0061,0.0258,0.0594,0.0071,0.0353,0.5644,0.0000,0.5212,1.1182,1.0541,1.0815
812921,Photofinishing Laboratories (except One-Hour),0.0735,0.0078,0.0367,0.0320,0.0058,0.0103,0.0502,0.0062,0.0245,0.0606,0.0074,0.0338,0.5631,0.0000,0.5231,1.1180,1.0481,1.0810
812922,One-Hour Photofinishing,0.0665,0.0072,0.0359,0.0246,0.0048,0.0090,0.0460,0.0057,0.0243,0.0546,0.0068,0.0328,0.5622,0.0000,0.5226,1.1095,1.0383,1.0760
812930,Parking Lots and Garages,0.0723,0.0076,0.0372,0.0339,0.0061,0.0111,0.0496,0.0061,0.0248,0.0597,0.0072,0.0342,0.5641,0.0000,0.5228,1.1172,1.0511,1.0805
812990,All Other Personal Services,0.0725,0.0077,0.0382,0.0255,0.0046,0.0086,0.0499,0.0061,0.0256,0.0598,0.0072,0.0350,0.5640,0.0000,0.5215,1.1183,1.0387,1.0816
813110,Religious Organizations,0.1355,0.0150,0.0311,0.0768,0.0145,0.0073,0.1029,0.0132,0.0125,0.1176,0.0155,0.0438,0.5152,0.0000,0.4731,1.1815,1.0986,1.1286
813211,Grantmaking Foundations,0.0355,0.0023,0.0440,0.1186,0.0073,0.0376,0.0352,0.0022,0.0218,0.0378,0.0024,0.0579,0.5115,0.0000,0.4340,1.0819,1.1634,1.0592
813212,Voluntary Health Organizations,0.0356,0.0023,0.0439,0.0863,0.0053,0.0274,0.0352,0.0022,0.0220,0.0379,0.0024,0.0575,0.5112,0.0000,0.4342,1.0818,1.1191,1.0594
813219,Other Grantmaking and Giving Services,0.0356,0.0023,0.0444,0.0919,0.0056,0.0293,0.0354,0.0022,0.0221,0.0379,0.0024,0.0583,0.5113,0.0000,0.4330,1.0824,1.1268,1.0597
813311,Human Rights Organizations,0.0356,0.0023,0.0445,0.0631,0.0039,0.0200,0.0354,0.0022,0.0221,0.0379,0.0024,0.0585,0.5114,0.0000,0.4331,1.0824,1.0869,1.0597
813312,"Environment, Conservation and Wildlife Organizations",0.0355,0.0023,0.0451,0.0700,0.0043,0.0226,0.0354,0.0022,0.0225,0.0378,0.0024,0.0592,0.5116,0.0000,0.4320,1.0830,1.0969,1.0601
813319,Other Social Advocacy Organizations,0.0356,0.0023,0.0449,0.0627,0.0038,0.0201,0.0355,0.0022,0.0224,0.0379,0.0024,0.0590,0.5114,0.0000,0.4322,1.0829,1.0866,1.0601
813410,Civic and Social Organizations,0.0352,0.0020,0.0331,0.0396,0.0025,0.0176,0.0294,0.0016,0.0227,0.0365,0.0020,0.0355,0.5139,0.0000,0.4718,1.0702,1.0597,1.0537
813910,Business Associations,0.0351,0.0020,0.0333,0.0719,0.0045,0.0319,0.0294,0.0016,0.0227,0.0364,0.0020,0.0357,0.5139,0.0000,0.4710,1.0703,1.1083,1.0537
813920,Professional Organizations,0.0352,0.0020,0.0330,0.0667,0.0041,0.0293,0.0294,0.0016,0.0224,0.0365,0.0020,0.0355,0.5139,0.0000,0.4715,1.0701,1.1001,1.0534
813930,Labor Unions and Similar Labor Organizations,0.0352,0.0020,0.0322,0.0398,0.0025,0.0172,0.0293,0.0016,0.0218,0.0364,0.0020,0.0347,0.5139,0.0000,0.4730,1.0693,1.0595,1.0527
813940,Political Organizations,0.0361,0.0020,0.0336,0.0459,0.0028,0.0202,0.0301,0.0017,0.0230,0.0374,0.0021,0.0360,0.5139,0.0000,0.4706,1.0717,1.0689,1.0547
813990,"Other Similar Organizations (except Business, Professional, Labor, and Political Organizations)",0.0352,0.0020,0.0324,0.0343,0.0021,0.0149,0.0293,0.0016,0.0221,0.0365,0.0020,0.0349,0.5139,0.0000,0.4725,1.0696,1.0514,1.0530
814110,Private Households,0.0000,0.0000,0.0138,0.0000,0.0000,0.0030,0.0000,0.0000,0.0062,0.0000,0.0000,0.0083,1.0000,0.0000,1.0000,1.0138,1.0030,1.0062
901149,US Postal Service,0.0171,0.0008,0.0460,0.0159,0.0009,0.0160,0.0103,0.0005,0.0113,0.0151,0.0007,0.0589,0.6174,0.0000,0.5921,1.0640,1.0328,1.0221
901199,"Federal Government, Civilian, Excluding Postal Service",0.0034,0.0001,0.0078,0.0554,0.0024,0.1264,0.0196,0.0006,0.0415,0.0185,0.0007,0.0430,0.1017,0.0000,0.0723,1.0114,1.1842,1.0618
901200,"Federal Government, Military",0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000
902611,Elementary and Secondary Schools (State Government),0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000
902612,"Colleges, Universities, and Professional Schools (State Government)",0.0367,0.0009,0.0153,0.0273,0.0004,0.0101,0.0169,0.0003,0.0070,0.0233,0.0006,0.0113,0.8538,0.0000,0.8538,1.0529,1.0378,1.0242
902619,All Other Schools and Educational Support Services (State Government),0.0365,0.0009,0.0166,0.0046,0.0001,0.0019,0.0168,0.0003,0.0077,0.0231,0.0006,0.0122,0.8538,0.0001,0.8538,1.0539,1.0065,1.0248
902622,Hospitals (State Government),0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000
902999,"State Government, Excluding Education and Hospitals",0.0276,0.0008,0.0554,0.2008,0.0044,0.2291,0.1268,0.0029,0.2459,0.1315,0.0037,0.2194,0.1145,0.0000,0.0860,1.0838,1.4343,1.3756
903611,Elementary and Secondary Schools (Local Government),0.0428,0.0010,0.0170,0.0319,0.0005,0.0112,0.0200,0.0003,0.0079,0.0275,0.0007,0.0128,0.8428,0.0000,0.8428,1.0608,1.0435,1.0282
903612,"Colleges, Universities, and Professional Schools (Local Government)",0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000
903619,All Other Schools and Educational Support Services (Local Government),0.0407,0.0010,0.0165,0.0138,0.0002,0.0049,0.0190,0.0003,0.0077,0.0261,0.0006,0.0124,0.8428,0.0000,0.8428,1.0582,1.0189,1.0270
903622,Hospitals (Local Government),0.0969,0.0025,0.0259,0.1672,0.0031,0.0339,0.0749,0.0015,0.0169,0.0919,0.0024,0.0283,0.5723,0.0000,0.5125,1.1253,1.2043,1.0933
903999,"Local Government, Excluding Education and Hospitals",0.0398,0.0010,0.3429,0.1550,0.0028,1.7142,0.0626,0.0012,1.0923,0.0771,0.0020,1.0041,0.2796,0.0000,0.2507,1.3837,2.8719,2.1562
